Checklist,Clause,Req Name,Details,Project ID,Verification Method
415,6.2.6.1.2,Vertical Orientation,"Depending on the mounting height in metres (h) of the lower edge of the apparent surface in the direction of the reference axis of the dipped beam headlamp, measured on the unladen vehicles, the vertical inclination of the cut off of the dipped- beam shall, under all the static conditions of Annex 5, remain between the following limits and the initial aiming shall have the following values: h < 0.8
Limits: between 0.5 per cent and 2.5 per cent
Initial aiming: between 1.0 per cent and 1.5 per cent
0.8 < h < 1.0
Limits: between 0.5 per cent and 2.5 per cent
Initial aiming: between 1.0 per cent and 1.5 per cent
Or, at the discretion of the manufacturer,
Limits: between 1.0 per cent and 3.0 per cent
Initial aiming: between 1.5 per cent and 2.0 per cent
The application for the vehicle type approval shall, in this case, contain information as to which of the two alternatives is to be used.
h > 1.0
Limits: between 1.0 per cent and 3.0 per cent
Initial aiming: between 1.5 per cent and 2.0 per cent",SRP8-012,Test
416,6.2.6.2.2,Vertical Orientation,"However, devices which are adjusted manually, either continuously or non-continuously, shall be permitted, provided they have a stop position at which the lamps can be returned to the initial inclination defined in paragraph 6.2.6.1.1. by means of the usual adjusting screws or similar means. Continually adjustable devices shall have reference marks indicating the loading conditions that require adjustment of the dipped-beam.
The number of positions on devices, which are not continuously adjustable, shall be such as to ensure compliance with the range of values prescribed in paragraph 6.2.6.1.2. in all the loading conditions defined in Annex 5.
For these devices also, the loading conditions of Annex 5 that require adjustment of the dipped-beam shall be clearly marked near the control of the device (Annex 8).",SRP8-012,Inspection
417,6.2.6.2.3,Failing Vertical orientation considerations,"In the event of a failure of devices described in paragraphs 6.2.6.2.1. and 6.2.6.2.2., the dipped-beam shall not assume a position in which the dip is less than it was at the time when the failure of the device occurred.",SRP8-012,Test
418,6.2.6.4,Horizontal Orientation,"Horizontal orientation
The horizontal orientation of one or both dipped-beam headlamps may be varied to produce bend lighting, provided that if the whole beam or the kink of the elbow of the cut-off is moved, the kink of the elbow of the cut-off shall not intersect the line of the trajectory of the centre of gravity of the vehicle at distances from the front of the vehicle which are larger than 100 times the mounting height of the respective dipped-beam headlamps.",SRP8-012,Analysis
419,6.2.7.1,Electrical connections,The control for changing over to the dipped-beam shall switch off all main-beam headlamps simultaneously.,SRP8-012,Demonstration
420,6.2.7.2,Electrical connections,The dipped-beam may remain switched on at the same time as the main beams.,SRP8-012,Demonstration
421,6.2.7.3,Electrical connections,"In the case of dipped-beam headlamps according to Regulation No. 98, the gas-discharge light sources shall remain switched on during the main-beam operation.",SRP8-012,Demonstration
422,6.2.7.4,Additional Headlamp light source Electrical connections,"One additional light source or one or more LED module(s), located inside the dipped-beam headlamps or in a lamp (except the main-beam headlamp) grouped or reciprocally incorporated with the respective dipped-beam headlamps, may be activated to produce bend lighting, provided that the horizontal radius of curvature of the trajectory of the centre of gravity of the vehicle is 500 m or less. This may be demonstrated by the manufacturer by calculation or by other means accepted by the Type Approval Authority.",SRP8-012,Analysis
423,6.2.7.5,Automatic Activation of Headlamps,"Dipped-beam headlamps may be switched ON or OFF automatically. However, it shall be always possible to switch these dipped-beam headlamps ON and OFF manually.",SRP8-012,Demonstration
424,6.2.7.6,Automatic Activation of Headlamps in reference to ambient light,"If daytime running lamps are present and operate according to paragraph 6.19., either",SRP8-012,Analysis
425,6.2.7.6.1,Automatic Activation of Headlamps in reference to ambient light - ASKED TO HAMISH,"The dipped-beam headlamps shall be switched ON and OFF automatically relative to the ambient light conditions (e.g. switch ON during night-time driving conditions, tunnels, etc.) according to the requirements of Annex 13;",SRP8-012,Test
426,6.2.7.7,Additional Automation considerations,"Without prejudice to paragraph 6.2.7.6.1., the dipped-beam headlamps may switch ON and OFF automatically relative to other factors such as time or ambient conditions (e.g. time of the day, vehicle location, rain, fog, etc.)",SRP8-012,Demonstration
427,6.2.8,Headlight initiation considerations,"It shall remain activated while the failure is present. It may be cancelled temporarily, but shall be repeated whenever the device, which starts and stops the engine, is switched on and off.",SRP8-012,Test
428,6.2.9,Other requirements,"Other requirements
The requirements of paragraph 5.5.2. shall not apply to dipped-beam headlamps.
Dipped-beam headlamps with a light source or LED module(s) producing the principal dipped beam and having a total objective luminous flux which exceeds 2,000 lumens shall only be installed in conjunction with the installation of headlamp cleaning device(s) according to Regulation No. 45.12
With respect to vertical inclination the provisions of paragraph 6.2.6.2.2. above shall not be applied for dipped-beam headlamps with a light source or LED module(s) producing the principal dipped beam and having an objective luminous flux which exceeds 2,000 lumens.
In the case of filament lamps for which more than one test voltage is specified, the objective luminous flux, which produces the principal dipped beam, as indicated in the communication form for the type approval of the device, is applied.
In the case of dipped-beam headlamps equipped with an approved light source, the applicable objective luminous flux is the value at the relevant test voltage as given in the relevant data sheet in the Regulation, according to which the applied light source was approved, without taking into account the tolerances to the objective luminous flux specified on this datasheet.
Only dipped-beam headlamps according to Regulation Nos. 98 or 112 may be used to produce bend lighting.
If bend lighting is produced by a horizontal movement of the whole beam or the kink of the elbow of the cut-off, it shall be activated only if the vehicle is in forward motion; this shall not apply if bend lighting is produced for a right turn in right hand traffic (left turn in left hand traffic).",SRP8-012,Analysis and Test
429,6.4,,REVERSING LAMP,,
430,6.4.2.1,Number of rear lights,"One device mandatory and a second device optional on motor vehicles of category M1 and on all other vehicles with a length not exceeding 6,000 mm",SRP8-011,Inspection
431,6.4.3,Arrangement of rear lights,"Arrangement
No special requirement.",SRP8-011,Inspection
432,6.4.4.1,Width Position,"Position
In width: no special requirement.",SRP8-011,Inspection
433,6.4.4.2,Height Position,"In height: not less than 250 mm and not more than 1,200 mm above the
ground.",SRP8-011,Test
434,6.4.4.3,Length Position,"In length: at the rear of the vehicle
However, if installed, the two optional devices mentioned in paragraph 6.4.2.2. may be fitted on the side of the vehicle, provided that the requirements of paragraphs 6.4.5.2. and 6.4.6.2. below are fulfilled.",SRP8-011,Inspection
435,6.4.5.1,Geometric restrictions of Rear lights,"Devices installed at the rear of the vehicle:
Defined by angles α and β, as specified in paragraph 2.13.:
α = 15° upwards and 5° downwards,
β = 45° to right and to left if there is only one device,
45° outwards and 30° inwards if there are two.",SRP8-011,Test
436,6.4.6.1,Orientation,Rearwards,SRP8-011,Inspection
437,6.4.7.1,Electrical connections,"They shall be such that the lamp can light up only if the reverse gear is engaged and if the device, which controls the starting and stopping of the engine, is in such a position that operation of the engine is possible. It shall not light up or remain lit if either of the above conditions is not satisfied.",SRP8-011,Test
438,6.5,,DIRECTION INDICATOR LAMP,,
439,6.5.3,Arrangement,"Two front direction-indicator lamps of the following categories:
1 or 1a or 1b,
If the distance between the edge of the apparent surface in the direction of the reference axis of this lamp and that of the apparent surface in the direction of the reference axis of the dipped beam headlamp and/or the front fog lamp, if there is one, is at least 40 mm; Two rear direction-indicator lamps (category 2a or 2b); Two side direction-indicator lamps of the categories 5 or 6 (minimum requirements):
5
For all M1 vehicles;",SRP8-013,Inspection and Test
440,6.5.4.1,Width Position,"In width: the edge of the apparent surface in the direction of the reference axis farthest from the median longitudinal plane of the vehicle shall not be more than 400 mm from the extreme outer edge of the vehicle. This condition shall not apply to the optional rear lamps.
The distance between the inner edges of the two apparent surfaces in the direction of the reference axes shall not be less than 600 mm.
This distance may be reduced to 400 mm where the overall width of the vehicle is less than 1,300 mm.",SRP8-013,Test
441,6.5.4.2,Height Position,In height: above the ground.,SRP8-013,Test
442,6.5.4.2.1,Height Range,"The height of the light-emitting surface of the side direction-indicator lamps of categories 5 or 6 shall not be:
Less than: 350 mm for M1 and N1 category of vehicles, and 500 mm for all other categories of vehicles, both measured from the lowest point; and
More than: 1,500 mm, measured from the highest point.",SRP8-013,Test
443,6.5.4.2.2,Height max and min considerations,"The height of the direction-indicator lamps of categories 1, 1a, 1b, 2a and 2b, measured in accordance with paragraph 5.8., shall not be less than 350 mm and not more than 1,500 mm.",SRP8-013,Test
444,6.5.4.2.3,Alternative Height considerations,"If the structure of the vehicle does not permit these upper limits, measured as specified above, to be respected, and if the optional rear lamps are not installed, they may be increased to 2,300 mm for side direction-indicator lamps of categories 5 and 6, and to 2,100 mm for the direction-indicator lamps of categories 1, 1a, 1b, 2a and 2b.",SRP8-013,Test and Analysis
445,6.5.4.3,Length Position,"In length (see figure below)
The distance between the light emitting surface of the side direction-indicator lamp (categories 5 and 6) and the transverse plane which marks the forward boundary of the vehicle's overall length, shall not exceed 1,800 mm.
However, this distance shall not exceed 2,500 mm:
(a) For M1 and N1 category vehicles;",SRP8-013,Test
446,6.5.5.1,Geometric restrictions,"Horizontal angles: (see figure)
(*) The value of 5° given for dead angle of visibility to the rear of the side direction-indicator is an upper limit d ≤ 1.80 m (for M1 and N1 category vehicles d ≤ 2.50 m).
For the direction indicator lamps of categories 1, 1a, 1b, 2a and 2b mounted below 750 mm (measured according to the provisions of paragraph 5.8.1), the inward angle of 45° may be reduced to 20° under the H plane.
Vertical angles: 15° above and below the horizontal for direction indicator lamps of categories 1, 1a, 1b, 2a, 2b and 5.
However:
(a) Where a lamp is mounted below 750 mm (measured according to the provisions of paragraph 5.8.1), the downward angle of 15° may be reduced to 5°; However, for the direction indicator lamps of categories 1, 1a, 1b, 2a and 2b mounted below 750 mm (measured according to the provisions of paragraph 5.8.1. above), the inward angle of 45° may be reduced to 20° under the H plane.
Vertical angles: 15° above and below the horizontal. However, where a lamp is mounted below 750 mm (measured according to the provisions of paragraph 5.8.1), the downward angle of 15° may be reduced to 5°.
To be considered visible, the lamp shall provide an unobstructed view of the apparent surface of at least 12.5 square centimetres, except for side direction-Indicators of categories 5 and 6. The illuminating surface area of any retro-reflector that does not transmit light shall be excluded.",SRP8-013,Test and Analysis
447,6.5.6,Orientation,"Orientation
According to the specifications for installation by the manufacturer, if any.",SRP8-013,Inspection
448,6.5.7,Electrical connections,"Direction-indicator lamps shall switch on independently of the other lamps. All direction-indicator lamps on one side of a vehicle shall be switched on and off by means of one control and shall flash in phase.
On M1 and N1 vehicles less than 6 m in length, with an arrangement complying with paragraph 6.5.5.2. above, the amber side-marker lamps, when mounted, shall also flash at the same frequency (in phase) with the direction-indicator lamps.",SRP8-013,Test
449,6.5.8,Tell tale,"Tell-tale
Operating tell-tale mandatory for direction-indicator lamps of categories 1, 1a, 1b, 2a and 2b. It may be visual or auditory or both. If it is visual, it shall be a flashing light which, at least in the event of the malfunction of any of these direction-indicator lamps, is either extinguished, or remains alight without flashing, or shows a marked change of frequency. If it is entirely auditory it shall be clearly audible and shall show a marked change of frequency, at least in the event of the malfunction of any of these direction-indicator lamps.
It shall be activated by the signal produced according to paragraph 6.2.2. of Regulation No. 6 or another suitable way13.",SRP8-013,Test and Inspection
450,6.5.9,Other requirements,"Other requirements
The light shall be a flashing light flashing 90 ± 30 times per minute.
Operation of the light signal control shall be followed within not more than one second by the emission of light and within not more than one and one half seconds by its first extinction. If a motor vehicle is equipped to draw a trailer, the control of the direction-indicator lamps on the drawing vehicle shall also operate the indicator lamps of the trailer. In the event of failure, other than short circuit, of one direction-indicator lamp, the others shall continue to flash, but the frequency in this condition may be different from that prescribed.",SRP8-013,Test
451,6.6,,HAZARD WARNING SIGNAL,,
452,6.6.2,Amount,As specified in paragraph 6.5.2.,SRP8-013,Test
453,6.6.3,Arrangement,As specified in paragraph 6.5.3.,SRP8-013,Test
454,6.6.4.1,Width Position,As specified in paragraph 6.5.4.1.,SRP8-013,Test and Inspection
455,6.6.4.2,Height Position,As specified in paragraph 6.5.4.2.,SRP8-013,Test
456,6.6.4.3,Length Position,As specified in paragraph 6.5.4.3.,SRP8-013,Test
457,6.6.5,Geometric restrictions,As specified in paragraph 6.5.5.,SRP8-013,Test and Inspection
458,6.6.6,Orientation,As specified in paragraph 6.5.6.,SRP8-013,Inspection
459,6.6.7.1,Electrical connections,The signal shall be operated by means of a separate manual control enabling all the direction-indicator lamps to flash in phase.,SRP8-013,Test and Inspection
460,6.6.7.2,Electrical connections for automation,"The hazard warning signal may be activated automatically in the event of a vehicle being involved in a collision or after the de-activation of the emergency stop signal, as specified in paragraph 6.23. In such cases, it may be turned ""off"" manually.
In addition, the hazard warning signal may be switched on automatically to indicate to other road-users the risk of imminent danger as defined by Regulations; in this case, the signal shall remain switched ""on"" until it is manually or automatically switched ""off"".",SRP8-013,Test
461,6.6.7.3,frequency of light,"On M1 and N1 vehicles less than 6 m in length, with an arrangement complying with paragraph 6.5.5.2. above, the amber side-marker lamps, when mounted, shall also flash at the same frequency (in phase) with the direction-indicator lamps.",SRP8-013,Test
462,6.6.8,Tell tale,Flashing circuit-closed tell-tale mandatory.,SRP8-013,Inspection
463,6.6.9,Other requirements,"As specified in paragraph 6.5.9., if a power driven vehicle is equipped to draw a trailer the hazard warning signal control shall also be capable of bringing the direction indicator lamps on the trailer into action. The hazard warning signal shall be able to function even if the device which starts or stops the engine is in a position which makes it impossible to start the engine.",SRP8-013,Test
464,6.7,,STOP LAMP,,
543,6.7.2,Number,Two S1 or S2 category devices and one S3 or S4 category device on all categories of vehicles.,SRP8-077,Inspection
465,6.7.2,Number,Two S1 or S2 category devices and one S3 or S4 category device on all categories of vehicles.,SRP8-011,Inspection
544,6.7.2.1,"S1,S2,S3,S4 category considerations","Only, when the median longitudinal plane of the vehicle is not located on a fixed body panel but separates one or two movable parts of the vehicle (e.g. doors), and lacks sufficient space to install a single device of the S3 or S4 category on the median longitudinal plane above such movable parts, either:
Two devices of the S3 or S4 category type ""D"" may be installed; or
One device of the S3 or S4 category may be installed offset to the left or to the right of the median longitudinal plane, or
An interdependent lamp system of category S3 or S4 may be installed.",SRP8-077,Inspection
466,6.7.2.1,"S1,S2,S3,S4 category considerations","Only, when the median longitudinal plane of the vehicle is not located on a fixed body panel but separates one or two movable parts of the vehicle (e.g. doors), and lacks sufficient space to install a single device of the S3 or S4 category on the median longitudinal plane above such movable parts, either:
Two devices of the S3 or S4 category type ""D"" may be installed; or
One device of the S3 or S4 category may be installed offset to the left or to the right of the median longitudinal plane, or
An interdependent lamp system of category S3 or S4 may be installed.",SRP8-011,Inspection
545,6.7.4.1,Width Position,"For M1 and N1 category vehicles:
For S1 or S2 categories devices that point on the apparent surface in the direction of the reference axis which is farthest from the vehicle's median longitudinal plane shall not be more than 400 mm from the extreme outer edge of the vehicle; For all other categories of vehicles:
For S1 or S2 categories devices the distance in between the inner edges of the apparent surfaces in the direction of the reference axes shall be not less than 600 mm. This distance may be reduced to 400 mm if the overall width of the vehicle is less than 1,300 mm.
For S3 or S4 category devices: the centre of reference shall be situated on the median longitudinal plane of the vehicle. However, in the case where the two devices of the S3 or S4 category are installed, according to paragraph 6.7.2., they shall be positioned as close as possible to the median longitudinal plane, one on each side of this plane.
In the case where one S3 or S4 category lamp offset from the median longitudinal plane is permitted according to paragraph 6.7.2., this offset shall not exceed 150 mm from the median longitudinal plane to the centre of reference of the lamp.",SRP8-077,Inspection
467,6.7.4.1,Width Position,"For M1 and N1 category vehicles:
For S1 or S2 categories devices that point on the apparent surface in the direction of the reference axis which is farthest from the vehicle's median longitudinal plane shall not be more than 400 mm from the extreme outer edge of the vehicle; For all other categories of vehicles:
For S1 or S2 categories devices the distance in between the inner edges of the apparent surfaces in the direction of the reference axes shall be not less than 600 mm. This distance may be reduced to 400 mm if the overall width of the vehicle is less than 1,300 mm.
For S3 or S4 category devices: the centre of reference shall be situated on the median longitudinal plane of the vehicle. However, in the case where the two devices of the S3 or S4 category are installed, according to paragraph 6.7.2., they shall be positioned as close as possible to the median longitudinal plane, one on each side of this plane.
In the case where one S3 or S4 category lamp offset from the median longitudinal plane is permitted according to paragraph 6.7.2., this offset shall not exceed 150 mm from the median longitudinal plane to the centre of reference of the lamp.",SRP8-011,Inspection
468,6.7.4.2.1,"S1,S2 height position considerations","For S1 or S2 categories devices:
Above the ground, not less than 350 mm nor more than 1,500 mm (2,100 mm if the shape of the bodywork makes it impossible to keep within 1,500 mm and if the optional lamps are not installed).
If the optional lamps are installed, they shall be positioned at a height compatible with the requirements of the width and the symmetry of the lamps, and at a vertical distance as large as the shape of the bodywork makes it possible, but not less than 600 mm above the mandatory lamps.",SRP8-011,Inspection
469,6.7.4.2.2,"S3,S4 height position considerations",". For S3 or S4 categories devices:
The horizontal plane tangential to the lower edge of the apparent surface shall: either not be more than 150 mm below the horizontal plane tangential to the lower edge of the exposed surface of the glass or glazing of the rear window, or not be less than 850 mm above the ground.
However, the horizontal plane tangential to the lower edge of the apparent surface of a S3 or S4 category device shall be above the horizontal plane tangential to the upper edge of the apparent surface of S1 or S2 categories devices.",SRP8-077,Inspection
470,6.7.4.4,Length Position,For S1 or S2 categories devices: at the rear of the vehicle.,SRP8-011,Inspection
546,6.7.5,Geometric restrains Horizontal angle,"Horizontal angle:
For S1 or S2 categories devices: 45° to the left and to the right of the longitudinal axis of the vehicle.
However, for the stop lamps of categories S1 and S2 mounted below 750 mm (measured according to the provisions of paragraph 5.8.1. above), the inward angle of 45° may be reduced to 20° under the H plane.
For S3 or S4 categories devices: 10° to the left and to the right of the longitudinal axis of the vehicle; Vertical angle:
For S1 or S2 categories devices: 15° above and below the horizontal.
However,
(a) Where a lamp is mounted below 750 mm (measured according to the provisions of paragraph 5.8.1. above), the downward angle of 15° may be reduced to 5°;
(b) Where an optional lamp is mounted above 2,100 mm (measured according to the provisions of paragraph 5.8.1. above) the upward angle of 15° may be reduced to 5°.
For S3 or S4 categories devices: 10° above and 5° below the horizontal.",SRP8-077,Analysis
471,6.7.5,Geometric restrains Horizontal angle,"Horizontal angle:
For S1 or S2 categories devices: 45° to the left and to the right of the longitudinal axis of the vehicle.
However, for the stop lamps of categories S1 and S2 mounted below 750 mm (measured according to the provisions of paragraph 5.8.1. above), the inward angle of 45° may be reduced to 20° under the H plane.
For S3 or S4 categories devices: 10° to the left and to the right of the longitudinal axis of the vehicle; Vertical angle:
For S1 or S2 categories devices: 15° above and below the horizontal.
However,
(a) Where a lamp is mounted below 750 mm (measured according to the provisions of paragraph 5.8.1. above), the downward angle of 15° may be reduced to 5°;
(b) Where an optional lamp is mounted above 2,100 mm (measured according to the provisions of paragraph 5.8.1. above) the upward angle of 15° may be reduced to 5°.
For S3 or S4 categories devices: 10° above and 5° below the horizontal.",SRP8-011,Analysis
547,6.7.6,Orientation,Towards the rear of the vehicle.,SRP8-077,Inspection
472,6.7.6,Orientation,Towards the rear of the vehicle.,SRP8-011,Inspection
548,6.7.7.1,Electrical connections,All stop lamps shall light up simultaneously when the braking system provides the relevant signal defined in Regulations Nos. 13 and 13-H.,SRP8-077,Test
473,6.7.7.1,Electrical connections,All stop lamps shall light up simultaneously when the braking system provides the relevant signal defined in Regulations Nos. 13 and 13-H.,SRP8-011,Test
549,6.7.7.2,Start and Stop considerations,"The stop lamps need not function if the device, which starts and/or stops the engine, is in a position that makes it impossible for the engine to operate.",SRP8-077,Test
474,6.7.7.2,Start and Stop considerations,"The stop lamps need not function if the device, which starts and/or stops the engine, is in a position that makes it impossible for the engine to operate.",SRP8-011,Analysis
550,6.7.8,Tell tale,"Tell-tale optional, however, a tell-tale indicating failure is mandatory if required by the component regulation.
Where the above tell-tale is fitted, this tell-tale shall be an operating tell-tale consisting of a non-flashing warning light which comes on in the event of the malfunctioning of the stop lamps.",SRP8-077,Test
475,6.7.8,Tell tale,"Tell-tale optional, however, a tell-tale indicating failure is mandatory if required by the component regulation.
Where the above tell-tale is fitted, this tell-tale shall be an operating tell-tale consisting of a non-flashing warning light which comes on in the event of the malfunctioning of the stop lamps.",SRP8-011,Inspection
476,6.7.9.1,Other requirements,The S3 or S4 category device may not be reciprocally incorporated with any other lamp.,SRP8-077,Inspection
477,6.7.9.2.1,Inside installation of stop lamp,"In the case where it is installed inside the vehicle:
The light emitted shall not cause discomfort to the driver through the devices for indirect vision and/or other surfaces of the vehicle (i.e. rear window).",SRP8-077,Demonstration
478,6.8,,REAR REGISTRATION PLATE LAMP (RRPL),,
479,6.8.2,Amount,Such that the device illuminates the site of the registration plate,SRP8-171,Inspection
480,6.8.3,Arrangement,Such that the device illuminates the site of the registration plate,SRP8-171,Inspection
481,6.8.4.1,Width Position,In width: such that the device illuminates the site of the registration plate.,SRP8-171,Inspection
482,6.8.4.2,Height Position,In height: such that the device illuminates the site of the registration plate.,SRP8-171,Inspection
483,6.8.4.3,Length Position,In length: such that the device illuminates the site of the registration plate,SRP8-171,Inspection
484,6.8.5,Geometric restrictions,Such that the device illuminates the site of the registration plate.,SRP8-171,Inspection
485,6.8.6,Orientation,Such that the device illuminates the site of the registration plate,SRP8-171,Inspection
486,6.8.7,Electrical connections,In accordance with paragraph 5.11.,SRP8-171,Inspection
487,6.8.8,Tell tale,"Tell-tale optional. If it exists, its function shall be carried out by the tell tale required for the front and rear position lamps.",SRP8-171,Inspection
488,6.8.9,Other requirements,"When the rear registration plate lamp is combined with the rear position lamp, reciprocally incorporated in the stop lamp or in the rear fog lamp, the photometric characteristics of the rear registration plate lamp may be modified during the illumination of the stop lamp or the rear fog lamp.",SRP8-171,Analysis
489,6.9,,FRONT POSITION LAMP,,
490,6.9.2,Amount,two,SRP8-012,Inspection
491,6.9.3,Arrangement,No special requirement.,SRP8-012,Inspection
492,6.9.4.1,Width Position,"In width: that point on the apparent surface in the direction of the reference axis, which is farthest from the vehicle’s median longitudinal plane, shall not be more than 400 mm from the extreme outer edge of the vehicle.
In the case of a trailer, that point on the apparent surface in the direction of the reference axis which is farthest from the median longitudinal plane shall not be more than 150 mm from the extreme outer edge of the vehicle.
The distance between the inner edges of the two apparent surfaces in the direction of the reference axes shall:
For M1 and N1 category vehicles: No special requirement;",SRP8-012,Inspection
493,6.9.4.2,Height Position,"In height: above the ground, not less than 250 mm nor more than 1,500 mm (2,100 mm for O1 and O2 categories of vehicles, or if for any other categories of vehicles the shape of the bodywork makes it impossible to keep within 1,500 mm).",SRP8-012,Inspection
494,6.9.4.4,Further positioning considerations,"Where the front position lamp and another lamp are reciprocally incorporated, the apparent surface in the direction of the reference axis of the other lamp shall be used to verify compliance with the positioning requirements (paragraphs 6.9.4.1. to 6.9.4.3.).",SRP8-012,Analysis
495,6.9.5.1,Geometric restrictions Horizontal angle,"Horizontal angle: 45° inwards and 80° outwards.
However, where a lamp is mounted below 750 mm (measured according to the provisions of paragraph 5.8.1. above), the inward angle of 45° may be reduced to 20° under the H plane.
In the case of trailers, the angle inwards may be reduced to 5°.
Vertical angle: 15° above and below the horizontal. However, where a lamp is mounted below 750 mm (measured according to the provisions of paragraph 5.8.1. above), the downward angle of 15° may be reduced to 5°. Vertical angle: 15° above and below the horizontal. However, where a lamp is mounted below 750 mm (measured according to the provisions of paragraph 5.8.1. above), the downward angle of 15° may be reduced to 5°.",SRP8-012,Analysis
496,6.9.6,Orientation,Forwards,SRP8-012,Inspection
497,6.9.7,Electrical connections,"In accordance with paragraph 5.11.
However, if a front position lamp is reciprocally incorporated with a direction-indicator the electrical connection of the front position lamp on the relevant side of the vehicle or the reciprocally incorporated part of it may be such that it is switched off during the entire period (both ON and OFF cycle) of activation of the direction-indicator lamp.",SRP8-012,Test
498,6.9.8,Tell tale,"Circuit-closed tell-tale mandatory.
This tell-tale shall be non-flashing and shall not be required if the instrument panel lighting can only be turned on simultaneously with the front position lamps.
This requirement does not apply when light signalling system operates according to paragraph 6.2.7.6.2.
However, a tell-tale indicating failure is mandatory if required by the component regulation.",SRP8-012,Inspection
499,6.9.9.1,Other requirements,"If one or more infrared radiation generator(s) is (are) installed inside the front position lamp, it (they) is (are) allowed to be activated only when the headlamp on the same side of the vehicle is switched on and the vehicle is in forward motion. In the event that the front position lamp or the headlamp on the same side fails, the infrared radiation generator(s) shall be automatically switched off.",SRP8-012,Test
500,6.9.9.2,Front Position Lamp Integration with AFS Bending Mode,"In case an AFS providing a bending mode is installed, the front position lamp may be swivelled together with a lighting unit to which it is reciprocally incorporated.",SRP8-012,Inspection
501,6.10.0,,REAR POSITION LAMP,,
502,6.10.1,Presence,Devices of R or R1 or R2 categories: Mandatory,SRP8-011,Inspection
503,6.10.2,Amount,two,SRP8-011,Inspection
504,6.10.4.1,Width Position,"In width: that point on the apparent surface in the direction of the reference axis, which is farthest from the vehicle’s median longitudinal plane, shall not be more than 400 mm from the extreme outer edge of the vehicle. This condition shall not apply to the optional rear lamps.
The distance between the inner edges of the two apparent surfaces in the direction of the reference axes shall:
For M1 and N1 category vehicles: have no special requirement;",SRP8-011,Inspection
505,6.10.4.2,Height Position,"In height: above the ground, not less than 350 mm nor more than 1,500 mm (2,100 mm if the shape of the bodywork makes it impossible to keep within 1,500 mm and if the optional lamps are not installed). If the optional lamps are installed, they shall be placed at a height compatible with the applicable requirements of paragraph 6.10.4.1., the symmetry of the lamps, and at a vertical distance as large as the shape of the bodywork makes it possible, but not less than 600 mm above the mandatory lamps.",SRP8-011,Inspection
506,6.10.4.3,Length Position,In length: The rear of the vehicle.,SRP8-011,Inspection
507,6.10.5.1,Geometric restrictions,"Horizontal angle: 45° inwards and 80° outwards.
However, where a lamp is mounted below 750 mm (measured according to the provisions of paragraph 5.8.1. above), the inward angle of 45° may be reduced to 20° under the H plane.
Horizontal angle: 45° inwards and 80° outwards.
However, where a lamp is mounted below 750 mm (measured according to the
provisions of paragraph 5.8.1. above), the inward angle of 45° may be reduced
to 20° under the H plane.
Vertical angle: 15° above and below the horizontal.
However,
(a) Where a lamp is mounted below 750 mm (measured according to the
provisions of paragraph 5.8.1. above), the downward angle of 15° may
be reduced to 5°;
(b) Where an optional lamp is mounted above 2,100 mm (measured
according to the provisions of paragraph 5.8.1. above) the upward
angle of 15° may be reduced to 5°.",SRP8-011,Analysis
508,6.10.6,Orientation,Rearwards,SRP8-011,Inspection
509,6.10.7,Electrical connections,"Electrical connections
In accordance with paragraph 5.11.
However, if a rear position lamp is reciprocally incorporated with a direction-indicator, the electrical connection of the rear position lamp on the relevant side of the vehicle or the reciprocally incorporated part of it may be such that it is switched OFF during the entire period (both ON and OFF cycle) of activation of the direction-indicator lamp.",SRP8-011,Analysis
510,6.10.8,Tell tale,"Circuit-closed tell-tale mandatory. It shall be combined with that of the front position lamps.
This requirement does not apply when light signalling system operates according to paragraph 6.2.7.6.2.
However, a tell-tale indicating failure is mandatory if required by the component regulation.",SRP8-011,Inspection
511,6.14,,"REAR RETRO REFLECTOR, NON TRIANGULAR",,
512,6.14.2,Amount,"Two, the performances of which shall conform to the requirements concerning Class IA or IB retro reflectors in Regulation No. 3. Additional retro reflecting devices and materials (including two retro-reflectors not complying with paragraph 6.14.4. below), are permitted provided they do not impair the effectiveness of the mandatory lighting and light-signalling devices",SRP8-171,Inspection
513,6.14.4.1,Width Position,"In width: that point on the illuminating surface, which is farthest from the vehicle’s median longitudinal plane, shall not be more than 400 mm from the extreme outer edge of the vehicle.
The distance between the inner edges of the two apparent surfaces in the direction of the reference axes shall:
For M1 and N1 category vehicles: have no special requirement;",SRP8-171,Inspection
514,6.14.4.2,Height Position,"In height: Above the ground, not less than 250 mm nor more than 900 mm (not more than 1,200 mm if grouped with any rear lamp(s), 1,500 mm if the shape of the bodywork makes it impossible to keep within 900 mm or 1200 mm respectively).",SRP8-171,Inspection
515,6.14.4.3,Length Position,at the rear of the vehicle,SRP8-171,Inspection
516,6.14.5,Geometric restrictions,"Horizontal angle: 30° inwards and outwards.
Vertical angle: 10° above and below horizontal.
However, where a retro-reflector is mounted below 750 mm (measured according to the provisions of paragraph 5.8.1. above), the downward angle of 10° may be reduced to 5°.",SRP8-171,Inspection
517,6.14.6,Orientation,Rearwards,SRP8-171,Inspection
518,6.14.7,Other requirements,"Other requirements
The illuminating surface of the retro reflector may have parts in common with the apparent surface of any other lamp situated at the rear.",SRP8-171,Inspection
519,6.19,,DAY TIME RUNNING LAMP,,
520,6.19.2,Number,two,SRP8-012,Inspection
